timestamp,mmsi,latitude,longitude,sog,cog,true_heading,navigational_status
2025-05-10 16:47:32.504544269 +0000 UTC,368064650,33.723745,-118.27949833333334,0,360,511,15
2025-05-10 16:47:32.77026513 +0000 UTC,367625810,33.73978833333334,-118.27798833333333,0,310.2,10,0
2025-05-10 16:47:33.343731084 +0000 UTC,367704150,33.76224666666666,-118.19549333333333,0,360,511,0
2025-05-10 16:47:33.681219964 +0000 UTC,368024740,33.74711166666667,-118.21585166666667,2.8,37,49,0
2025-05-10 16:47:34.498582269 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0,101.5,309,0
2025-05-10 16:47:35.041033039 +0000 UTC,368165030,33.72083666666666,-118.27968333333334,4.5,159.8,148,0
2025-05-10 16:47:35.863059252 +0000 UTC,367569830,33.76390833333333,-118.25696500000001,0,315.3,207,0
2025-05-10 16:47:37.065928017 +0000 UTC,367044560,33.762768333333334,-118.26561166666667,0,259.5,511,15
2025-05-10 16:47:37.467365395 +0000 UTC,367027570,33.753925,-118.22433166666666,0,263.4,254,0
2025-05-10 16:47:38.950654585 +0000 UTC,366892000,33.757801666666666,-118.21777166666668,3.7,334.6,345,0
2025-05-10 16:47:39.562128328 +0000 UTC,338602000,33.747726666666665,-118.1726,0.4,262,35,15
2025-05-10 16:47:40.555160631 +0000 UTC,368010330,33.760083333333334,-118.21858166666667,3.7,337.5,331,0
2025-05-10 16:47:42.485792517 +0000 UTC,368136950,33.74021666666667,-118.27811666666666,0,317.8,190,0
2025-05-10 16:47:42.735163097 +0000 UTC,368000890,33.75318333333333,-118.22384666666667,0.1,31.1,239,5
2025-05-10 16:47:44.62731194 +0000 UTC,477067900,33.75448166666667,-118.21392,0,57,0,5
2025-05-10 16:47:45.637520154 +0000 UTC,367533290,33.73453666666667,-118.27073333333333,0,259,511,0
2025-05-10 16:47:46.320577745 +0000 UTC,338525791,33.771051666666665,-118.213835,0,54,511,5
2025-05-10 16:47:46.369341117 +0000 UTC,636021251,33.751486666666665,-118.27347166666667,0,222.3,328,5
2025-05-10 16:47:48.052098345 +0000 UTC,338145691,33.72629,-118.26907166666666,0.1,82.5,511,0
2025-05-10 16:47:52.046455794 +0000 UTC,367452280,33.73517833333333,-118.26905333333335,0,360,511,0
2025-05-10 16:47:52.346855582 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,26.3,305,0
2025-05-10 16:47:55.027620602 +0000 UTC,367393270,33.73504833333333,-118.27105833333333,0,247.1,511,0
2025-05-10 16:47:55.689132729 +0000 UTC,367569830,33.763870000000004,-118.25697333333332,0,315.3,207,0
2025-05-10 16:47:55.840640428 +0000 UTC,367034320,33.76137666666667,-118.19563333333333,0,360,511,15
2025-05-10 16:47:57.038152452 +0000 UTC,368282780,33.725495,-118.275355,0,300.9,511,5
2025-05-10 16:47:57.327591486 +0000 UTC,311001627,33.73049,-118.22359833333333,0.1,244.3,41,1
2025-05-10 16:47:57.519142692 +0000 UTC,367199310,33.76305333333333,-118.19945666666668,0,241.3,511,15
2025-05-10 16:47:59.346280085 +0000 UTC,367034960,33.767455,-118.21698666666666,0,187.9,511,0
2025-05-10 16:47:59.541022889 +0000 UTC,338602000,33.747726666666665,-118.1726,1.1,185,33,15
2025-05-10 16:48:01.133596784 +0000 UTC,368024740,33.74720333333333,-118.21573166666667,0.5,26,78,0
2025-05-10 16:48:01.454394107 +0000 UTC,368025250,33.728053333333335,-118.27404,0,307.7,128,5
2025-05-10 16:48:03.193766588 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,20.9,190,0
2025-05-10 16:48:05.716889127 +0000 UTC,368133450,33.73027666666667,-118.26256666666667,0,323.5,252,12
2025-05-10 16:48:06.586089862 +0000 UTC,366892000,33.758253333333336,-118.21794,3.5,347.4,339,0
2025-05-10 16:48:08.127213673 +0000 UTC,366978690,33.75205166666667,-118.18532,2.2,236.9,227,5
2025-05-10 16:48:09.145069251 +0000 UTC,367035570,33.733399999999996,-118.26353,0,272.1,177,3
2025-05-10 16:48:12.744923112 +0000 UTC,368171260,33.720576666666666,-118.265185,5.8,72,69,12
2025-05-10 16:48:13.160168093 +0000 UTC,367401030,33.739754999999995,-118.27820333333334,0,160.2,7,0
2025-05-10 16:48:13.835807599 +0000 UTC,367017440,33.77088333333333,-118.21169666666667,0,239.5,511,0
2025-05-10 16:48:16.480544943 +0000 UTC,367693690,33.753295,-118.223845,0,259.9,253,5
2025-05-10 16:48:18.956656127 +0000 UTC,368226970,33.74061,-118.27899166666666,0.1,257,511,0
2025-05-10 16:48:19.094145614 +0000 UTC,308369000,33.74592333333333,-118.21146166666668,0,131.4,129,5
2025-05-10 16:48:19.280072362 +0000 UTC,367044560,33.76276166666666,-118.26563166666666,0.1,252.9,511,15
2025-05-10 16:48:19.281288505 +0000 UTC,338140889,33.76999,-118.21237333333333,0,242.5,511,15
2025-05-10 16:48:19.324879623 +0000 UTC,367133910,33.765503333333335,-118.25561833333333,0,132.1,151,0
2025-05-10 16:48:19.406120241 +0000 UTC,367580930,33.76244,-118.1954,0,360,511,0
2025-05-10 16:48:20.220398036 +0000 UTC,367192940,33.72103166666667,-118.26932166666667,8.7,140.3,511,0
2025-05-10 16:48:20.591225739 +0000 UTC,367754810,33.77118166666666,-118.21305833333332,0,75.2,335,0
2025-05-10 16:48:22.672555843 +0000 UTC,367124980,33.73451333333333,-118.2709,0,26.3,511,0
2025-05-10 16:48:23.01279649 +0000 UTC,636022007,33.759888333333336,-118.21879666666668,3.6,337.6,337,0
2025-05-10 16:48:23.380003305 +0000 UTC,367461940,33.744295,-118.22556833333333,0.3,247.8,511,3
2025-05-10 16:48:23.572676363 +0000 UTC,367740790,33.75633333333334,-118.27400833333333,0,154.2,152,5
2025-05-10 16:48:23.823463371 +0000 UTC,367492920,33.730403333333335,-118.16433833333333,9.7,254.3,256,15
2025-05-10 16:48:24.079497062 +0000 UTC,368171260,33.720684999999996,-118.26485833333332,5.7,64.9,63,12
2025-05-10 16:48:24.933438667 +0000 UTC,368084540,33.739850000000004,-118.27804333333333,0,270.2,6,0
2025-05-10 16:48:29.119281679 +0000 UTC,367698890,33.72749,-118.27281166666667,6,160.4,158,5
2025-05-10 16:48:29.651729478 +0000 UTC,368010330,33.76085666666667,-118.21894833333334,3.6,337.4,331,0
2025-05-10 16:48:29.934881035 +0000 UTC,367133910,33.765505,-118.25563000000001,0,348.6,151,0
2025-05-10 16:48:31.017053208 +0000 UTC,372191000,33.743595,-118.20792166666666,0,198.6,310,5
2025-05-10 16:48:33.061256057 +0000 UTC,367492920,33.730285,-118.16487000000001,9.6,255.5,257,15
2025-05-10 16:48:33.332669754 +0000 UTC,367704150,33.76224666666666,-118.19548,0,360,511,0
2025-05-10 16:48:33.597515605 +0000 UTC,367625810,33.739795,-118.277955,0,310.2,10,0
2025-05-10 16:48:33.658397186 +0000 UTC,368024740,33.74725,-118.21578500000001,0.6,288.5,98,0
2025-05-10 16:48:33.854237215 +0000 UTC,368351000,33.770475,-118.21289,0,67.6,247,5
2025-05-10 16:48:34.450287926 +0000 UTC,366998840,33.763933333333334,-118.25683333333333,0.2,102.2,309,0
2025-05-10 16:48:35.853436054 +0000 UTC,367569830,33.763864999999996,-118.25696333333333,0,315.3,207,0
2025-05-10 16:48:37.453536438 +0000 UTC,367027570,33.753931666666666,-118.22432666666667,0,249,254,0
2025-05-10 16:48:37.907970919 +0000 UTC,636024673,33.729641666666666,-118.25654,0,174.3,251,5
2025-05-10 16:48:38.283891784 +0000 UTC,366892000,33.75875,-118.21814833333333,3.6,338.6,336,0
2025-05-10 16:48:39.698971708 +0000 UTC,338602000,33.747730000000004,-118.1726,0.3,344,30,15
2025-05-10 16:48:40.38387165 +0000 UTC,368010330,33.76100666666667,-118.21903833333334,3.5,336.9,331,0
2025-05-10 16:48:41.140565517 +0000 UTC,368064650,33.72378166666667,-118.27966500000001,0,360,511,15
2025-05-10 16:48:42.508842703 +0000 UTC,368136950,33.740233333333336,-118.27811666666666,0,336.2,189,0
2025-05-10 16:48:43.911195194 +0000 UTC,367017440,33.770873333333334,-118.21169333333334,0,240.3,511,0
2025-05-10 16:48:45.622802096 +0000 UTC,367533290,33.73454666666667,-118.27073833333334,0,247.3,511,0
2025-05-10 16:48:46.040178123 +0000 UTC,538010541,33.74975833333333,-118.208955,0,289.3,58,5
2025-05-10 16:48:48.074510429 +0000 UTC,338145691,33.72626833333333,-118.269065,0.2,100.3,511,0
2025-05-10 16:48:49.307507625 +0000 UTC,367034960,33.76746333333333,-118.21696666666666,0,193.9,511,0
2025-05-10 16:48:49.587241432 +0000 UTC,368375410,33.76349333333334,-118.26053333333333,0,360,178,5
2025-05-10 16:48:52.390627599 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,56,307,0
2025-05-10 16:48:52.73614574 +0000 UTC,369725000,33.736893333333335,-118.27799499999999,0,360,511,5
2025-05-10 16:48:52.982702307 +0000 UTC,367452280,33.73518166666666,-118.26906333333334,0,360,511,0
2025-05-10 16:48:55.027131353 +0000 UTC,367393270,33.73504833333333,-118.27106,0,247.1,511,0
2025-05-10 16:48:55.054181905 +0000 UTC,367034320,33.76137333333333,-118.19563333333333,0,360,511,15
2025-05-10 16:48:57.31589109 +0000 UTC,367760290,33.74800666666667,-118.21550166666665,0.5,149.5,511,5
2025-05-10 16:48:57.53539193 +0000 UTC,367199310,33.76305333333333,-118.19945166666666,0.1,244,511,15
2025-05-10 16:48:59.162771114 +0000 UTC,367034960,33.76745666666667,-118.21696166666668,0,250.2,511,0
2025-05-10 16:48:59.280665632 +0000 UTC,235103357,33.745826666666666,-118.27529,0,157.9,26,5
2025-05-10 16:49:01.22215275 +0000 UTC,477035300,33.756458333333335,-118.21833833333334,0,203.2,341,5
2025-05-10 16:49:01.376096669 +0000 UTC,367781000,33.727005,-118.25947,0,187.9,202,5
2025-05-10 16:49:01.937460702 +0000 UTC,367452280,33.73517666666667,-118.26907666666666,0,360,511,0
2025-05-10 16:49:04.798302541 +0000 UTC,220416000,33.73298333333334,-118.24501666666667,0,71,71,5
2025-05-10 16:49:05.848914066 +0000 UTC,368133450,33.730286666666665,-118.26260333333333,0,323.5,252,12
2025-05-10 16:49:06.120722167 +0000 UTC,368024740,33.747258333333335,-118.21606333333334,1.9,178.8,177,0
2025-05-10 16:49:06.654528819 +0000 UTC,366892000,33.75917,-118.21834833333334,3.4,336.7,340,0
2025-05-10 16:49:08.284604909 +0000 UTC,366978690,33.75175333333333,-118.18574,1,217.9,221,5
2025-05-10 16:49:09.080128002 +0000 UTC,367035570,33.73343333333334,-118.26356333333334,0,259.2,177,3
2025-05-10 16:49:13.413789934 +0000 UTC,367401030,33.739725,-118.27823833333333,0,82,7,0
2025-05-10 16:49:13.660608877 +0000 UTC,366886630,33.737381666666664,-118.27807333333334,0,360,511,5
2025-05-10 16:49:13.779716782 +0000 UTC,636015175,33.7704,-118.22476666666667,0,168.9,57,5
2025-05-10 16:49:13.913439557 +0000 UTC,367017440,33.770873333333334,-118.21169,0,239.7,511,0
2025-05-10 16:49:16.264438773 +0000 UTC,368171260,33.721583333333335,-118.26357333333334,5.7,34.9,31,12
2025-05-10 16:49:19.25998796 +0000 UTC,367044560,33.76278833333333,-118.26562,0,261.2,511,15
2025-05-10 16:49:19.260803045 +0000 UTC,338140889,33.76997333333333,-118.21236166666667,0,238.3,511,15
2025-05-10 16:49:19.418454806 +0000 UTC,367580930,33.762433333333334,-118.1954,0,360,511,0
2025-05-10 16:49:20.625556284 +0000 UTC,367754810,33.77117666666667,-118.21307499999999,0,256.9,331,0
2025-05-10 16:49:22.801231588 +0000 UTC,367124980,33.73450166666667,-118.27087166666666,0.1,238.7,511,0
2025-05-10 16:49:23.046110123 +0000 UTC,636022007,33.76076666666667,-118.21921833333334,3.4,337.3,337,0
2025-05-10 16:49:23.227794181 +0000 UTC,367492920,33.72969,-118.16748,9.7,255.3,257,15
2025-05-10 16:49:23.747988725 +0000 UTC,367461940,33.74427,-118.22557166666667,0.1,240,511,3
2025-05-10 16:49:24.178803563 +0000 UTC,368171260,33.72174166666667,-118.26345333333333,5.7,30.4,26,12
2025-05-10 16:49:24.967444557 +0000 UTC,368084540,33.739848333333335,-118.27805,0,270.2,5,0
2025-05-10 16:49:27.981067826 +0000 UTC,368226970,33.740746666666666,-118.27853333333334,0,246.4,511,0
2025-05-10 16:49:29.118213362 +0000 UTC,367698890,33.72594,-118.27205833333333,6,160.1,160,5
2025-05-10 16:49:30.546647988 +0000 UTC,367133910,33.765456666666665,-118.25557666666667,0.2,182.1,150,0
2025-05-10 16:49:30.986333445 +0000 UTC,538007597,33.735643333333336,-118.16359000000001,0.1,99.1,121,1
2025-05-10 16:49:32.560674232 +0000 UTC,366921510,33.73101333333333,-118.26127833333334,0,171.4,253,5
2025-05-10 16:49:33.495108342 +0000 UTC,477737600,33.74364666666666,-118.19475666666668,0,202.2,90,5
2025-05-10 16:49:33.585928439 +0000 UTC,367625810,33.73979166666667,-118.27798333333334,0,310.2,9,0
2025-05-10 16:49:33.650114165 +0000 UTC,368024740,33.74636666666667,-118.21611,8.2,182.8,179,0
2025-05-10 16:49:34.442165435 +0000 UTC,366998840,33.763933333333334,-118.25683333333333,0.2,117.5,309,0
2025-05-10 16:49:35.855147185 +0000 UTC,367569830,33.76379166666667,-118.25698333333334,0,315.3,207,0
2025-05-10 16:49:37.795663645 +0000 UTC,367027570,33.753933333333336,-118.22432833333333,0,252.4,255,0
2025-05-10 16:49:39.112954537 +0000 UTC,367550000,33.745468333333335,-118.22485499999999,0,234.4,189,5
2025-05-10 16:49:39.596104229 +0000 UTC,338602000,33.747726666666665,-118.17257333333333,0,153,30,15
2025-05-10 16:49:40.332800805 +0000 UTC,368010330,33.76190833333333,-118.21947166666668,3.4,336.6,333,0
2025-05-10 16:49:41.166399437 +0000 UTC,368064650,33.723785,-118.27970499999999,0,360,511,15
2025-05-10 16:49:42.120327699 +0000 UTC,220415000,33.73162333333333,-118.249785,0,194.2,251,5
2025-05-10 16:49:42.121411155 +0000 UTC,366892000,33.75969,-118.21865166666666,3.5,345.7,340,0
2025-05-10 16:49:42.39537586 +0000 UTC,367704150,33.76224333333333,-118.19549333333333,0,360,511,0
2025-05-10 16:49:42.473723911 +0000 UTC,368136950,33.740233333333336,-118.27811666666666,0,31.9,189,0
2025-05-10 16:49:42.902826877 +0000 UTC,367004260,33.76759333333333,-118.21689500000001,0,250.5,511,5
2025-05-10 16:49:45.640144382 +0000 UTC,367533290,33.734515,-118.27072666666666,0.1,240.2,511,0
2025-05-10 16:49:47.274561983 +0000 UTC,367006790,33.73563666666667,-118.16262499999999,0,139.3,299,5
2025-05-10 16:49:48.591694427 +0000 UTC,367492920,33.72943333333333,-118.16877333333333,9.9,256.9,259,15
2025-05-10 16:49:52.344580332 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,93.6,305,0
2025-05-10 16:49:53.43949784 +0000 UTC,367461940,33.744265,-118.22553166666667,0,202.9,511,3
2025-05-10 16:49:55.02816397 +0000 UTC,367393270,33.73504833333333,-118.27105166666666,0,247.1,511,0
2025-05-10 16:49:55.272149352 +0000 UTC,367034320,33.76137666666667,-118.19561333333333,0.1,230.9,511,15
2025-05-10 16:49:57.438179474 +0000 UTC,338140889,33.77001,-118.212365,0.1,240.6,511,15
2025-05-10 16:49:57.559833094 +0000 UTC,367199310,33.76304833333333,-118.19946499999999,0.1,252.6,511,15
2025-05-10 16:49:57.800104292 +0000 UTC,367580930,33.762433333333334,-118.1954,0,360,511,0
2025-05-10 16:49:58.100131483 +0000 UTC,367035570,33.73343333333334,-118.26357,0,260.4,176,3
2025-05-10 16:49:58.921104611 +0000 UTC,366734000,33.744083333333336,-118.22668999999999,0,0,511,5
2025-05-10 16:49:59.178184025 +0000 UTC,367034960,33.76743833333333,-118.21697,0,263.4,511,0
2025-05-10 16:50:02.849076473 +0000 UTC,367452280,33.73520666666666,-118.26906666666667,0,360,511,0
2025-05-10 16:50:04.72368834 +0000 UTC,563154300,33.763486666666665,-118.25997166666666,0,14,175,5
2025-05-10 16:50:04.859761964 +0000 UTC,367393270,33.73505,-118.27105,0,247.1,511,0
2025-05-10 16:50:05.283241139 +0000 UTC,338899000,33.73498,-118.27408833333334,0,342.3,154,5
2025-05-10 16:50:05.859130485 +0000 UTC,368133450,33.73027833333334,-118.26256,0,323.5,252,12
2025-05-10 16:50:06.766711595 +0000 UTC,366892000,33.760036666666664,-118.21880166666666,3.4,344,341,0
2025-05-10 16:50:08.067319752 +0000 UTC,366978690,33.751664999999996,-118.18600833333333,0.5,246,209,5
2025-05-10 16:50:08.497953804 +0000 UTC,338145691,33.72625,-118.26903833333334,0.1,78.9,511,0
2025-05-10 16:50:09.040055755 +0000 UTC,367035570,33.733441666666664,-118.26357333333334,0.1,259.4,176,3
2025-05-10 16:50:10.458809574 +0000 UTC,367330510,33.76374333333333,-118.25673333333334,0,360,511,5
2025-05-10 16:50:10.671799808 +0000 UTC,241529000,33.733895,-118.169555,0.1,70.2,311,1
2025-05-10 16:50:12.867463623 +0000 UTC,368024740,33.744348333333335,-118.21626833333333,12.8,193.5,204,0
2025-05-10 16:50:13.412229809 +0000 UTC,367401030,33.73971166666667,-118.27829333333334,0,250.2,6,0
2025-05-10 16:50:13.832962377 +0000 UTC,367017440,33.770885,-118.211675,0,239.5,511,0
2025-05-10 16:50:15.438001905 +0000 UTC,235050012,33.76291666666667,-118.24875,0,125,66,5
2025-05-10 16:50:17.074864631 +0000 UTC,368171260,33.72308666666667,-118.263025,5.7,12.4,16,12
2025-05-10 16:50:17.991859872 +0000 UTC,366978690,33.75165,-118.18603499999999,0.5,214.9,209,5
2025-05-10 16:50:19.698739225 +0000 UTC,374527000,33.7501,-118.18681833333333,0.1,0,181,5
2025-05-10 16:50:20.190860657 +0000 UTC,351361000,33.751796666666664,-118.24097,0,10.4,251,5
2025-05-10 16:50:20.828732925 +0000 UTC,367754810,33.77117666666667,-118.21306333333334,0,97.4,334,0
2025-05-10 16:50:23.153440207 +0000 UTC,367124980,33.73453333333333,-118.2709,0,249.5,511,0
2025-05-10 16:50:23.490297781 +0000 UTC,367492920,33.729345,-118.17065,9.4,273.5,275,15
2025-05-10 16:50:23.901181941 +0000 UTC,367461940,33.74428833333334,-118.22553833333333,0.3,206.2,511,3
2025-05-10 16:50:24.243801571 +0000 UTC,368171260,33.72327333333333,-118.26297333333333,5.7,13.7,16,12
2025-05-10 16:50:24.300586321 +0000 UTC,636022007,33.76169,-118.21966666666667,3.3,337.6,337,0
2025-05-10 16:50:26.17513758 +0000 UTC,368084540,33.73987666666667,-118.27804833333333,0,270.2,5,0
2025-05-10 16:50:27.188054829 +0000 UTC,338140889,33.77001666666667,-118.21236999999999,0,238.6,511,15
2025-05-10 16:50:27.721454994 +0000 UTC,367044560,33.76278666666666,-118.26562333333332,0,262,511,15
2025-05-10 16:50:27.942757893 +0000 UTC,367580930,33.762433333333334,-118.1954,0,360,511,0
2025-05-10 16:50:27.974149224 +0000 UTC,368226970,33.74082833333333,-118.27859333333335,0,247.8,511,0
2025-05-10 16:50:28.444235485 +0000 UTC,368926530,33.73411333333333,-118.26347333333334,0,240.8,2,5
2025-05-10 16:50:29.106877979 +0000 UTC,367698890,33.724376666666664,-118.27134,6,157.6,156,5
2025-05-10 16:50:29.521244711 +0000 UTC,256843000,33.755091666666665,-118.27617833333333,0,242.5,331,5
2025-05-10 16:50:30.080413677 +0000 UTC,367616090,33.77003,-118.21252,0,182.5,288,5
2025-05-10 16:50:30.557960239 +0000 UTC,367133910,33.76555666666666,-118.25558500000001,0,140.1,151,0
2025-05-10 16:50:31.235361364 +0000 UTC,368171390,33.731233333333336,-118.26094499999999,0,0,336,5
2025-05-10 16:50:33.606960914 +0000 UTC,367625810,33.739754999999995,-118.27800333333333,0,310.2,10,0
2025-05-10 16:50:34.455463129 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,118.3,309,0
2025-05-10 16:50:35.888620254 +0000 UTC,367569830,33.763783333333336,-118.25698666666668,0,315.3,207,0
2025-05-10 16:50:36.03900217 +0000 UTC,368024740,33.74277333333333,-118.21728333333334,18.4,212.1,214,0
2025-05-10 16:50:37.321376381 +0000 UTC,367027570,33.753933333333336,-118.22432333333333,0,146.8,253,0
2025-05-10 16:50:40.416663357 +0000 UTC,338602000,33.74771666666667,-118.17256,0.4,154,31,15
2025-05-10 16:50:40.594334166 +0000 UTC,368010330,33.76273833333333,-118.21984833333333,3.2,337,333,0
2025-05-10 16:50:41.643054348 +0000 UTC,368064650,33.72378,-118.27966666666666,0,360,511,15
2025-05-10 16:50:42.182782856 +0000 UTC,366892000,33.76053,-118.21906666666668,3.1,333.4,349,0
2025-05-10 16:50:42.47840979 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,1.7,189,0
2025-05-10 16:50:43.188463386 +0000 UTC,367704150,33.76224666666666,-118.19549333333333,0,360,511,0
2025-05-10 16:50:44.236274907 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,112.8,309,0
2025-05-10 16:50:44.638967529 +0000 UTC,477067900,33.75442666666667,-118.21384833333333,0,79.7,0,5
2025-05-10 16:50:45.143627386 +0000 UTC,636021251,33.75152333333333,-118.27347499999999,0,222.3,328,5
2025-05-10 16:50:45.626827891 +0000 UTC,367533290,33.73453333333333,-118.27070833333333,0,213.9,511,0
2025-05-10 16:50:47.494954219 +0000 UTC,368000890,33.75318,-118.22384666666667,0.1,31.1,239,5
2025-05-10 16:50:47.803076743 +0000 UTC,367027570,33.753931666666666,-118.22432,0,94.9,254,0
2025-05-10 16:50:49.959168246 +0000 UTC,367492920,33.72924833333333,-118.17201666666666,9.6,258.5,258,15
2025-05-10 16:50:52.549403433 +0000 UTC,366926740,33.728316666666665,-118.27431666666666,0,119.6,305,0
2025-05-10 16:50:52.667868035 +0000 UTC,338525791,33.77113,-118.21381833333334,0,35.7,511,5
2025-05-10 16:50:53.062830687 +0000 UTC,367704150,33.76224666666666,-118.19549333333333,0,360,511,0
2025-05-10 16:50:55.038807781 +0000 UTC,367393270,33.73505166666667,-118.27105166666666,0,247.1,511,0
2025-05-10 16:50:55.222657763 +0000 UTC,367034320,33.761381666666665,-118.19561166666668,0,360,511,15
2025-05-10 16:50:57.347087797 +0000 UTC,311001627,33.73052666666667,-118.22368333333334,0.1,331.7,47,1
2025-05-10 16:50:59.170290737 +0000 UTC,367034960,33.76747833333334,-118.21698666666666,0,148.4,511,0
2025-05-10 16:50:59.392282959 +0000 UTC,367698890,33.72361166666666,-118.27091666666666,6,152.9,151,5
2025-05-10 16:50:59.9089724 +0000 UTC,368025250,33.728053333333335,-118.27404,0,307.7,129,5
2025-05-10 16:51:01.429629761 +0000 UTC,368282780,33.72550333333333,-118.27535833333333,0,229.2,511,5
2025-05-10 16:51:02.194386581 +0000 UTC,367452280,33.735191666666665,-118.26906000000001,0,360,511,0
2025-05-10 16:51:02.223110921 +0000 UTC,367625810,33.73977333333333,-118.27795833333333,0,310.2,10,0
2025-05-10 16:51:05.348698389 +0000 UTC,368133450,33.730291666666666,-118.26257833333334,0,323.5,252,12
2025-05-10 16:51:06.629768166 +0000 UTC,367199310,33.76304833333333,-118.19946833333333,0,264.1,511,15
2025-05-10 16:51:08.094563934 +0000 UTC,366978690,33.75165833333333,-118.186115,0.3,304.2,206,5
2025-05-10 16:51:08.45300683 +0000 UTC,338145691,33.72625,-118.26904166666667,0.2,91.8,511,0
2025-05-10 16:51:13.417224354 +0000 UTC,367401030,33.73966,-118.27836666666667,0.1,186.4,5,0
2025-05-10 16:51:13.833054504 +0000 UTC,367017440,33.770891666666664,-118.211685,0,239.4,511,0
2025-05-10 16:51:15.887122448 +0000 UTC,367693690,33.75329333333333,-118.22384333333333,0,245.9,251,5
2025-05-10 16:51:16.126342225 +0000 UTC,366892000,33.76097333333333,-118.21932666666666,3.1,333.1,344,0
2025-05-10 16:51:19.730309315 +0000 UTC,367035570,33.733446666666666,-118.26357666666667,0.1,257.1,178,3
2025-05-10 16:51:20.739646782 +0000 UTC,367754810,33.771175,-118.21305833333332,0,254.6,332,0
2025-05-10 16:51:21.011716102 +0000 UTC,308369000,33.74597166666667,-118.21149999999999,0,131.4,129,5
2025-05-10 16:51:23.253381529 +0000 UTC,367492920,33.72915833333333,-118.17381,9.6,272.7,276,15
2025-05-10 16:51:23.609712451 +0000 UTC,368133450,33.73028333333333,-118.26258666666666,0,323.5,252,12
2025-05-10 16:51:23.832135065 +0000 UTC,367124980,33.73452666666667,-118.27088166666667,0.1,245.2,511,0
2025-05-10 16:51:24.160126321 +0000 UTC,636022007,33.76249833333333,-118.22009666666666,3.1,337.3,337,0
2025-05-10 16:51:24.171635502 +0000 UTC,367461940,33.744254999999995,-118.22557833333333,0.1,207,511,3
2025-05-10 16:51:24.427418278 +0000 UTC,367740790,33.756335,-118.273985,0,154.2,152,5
2025-05-10 16:51:26.153830074 +0000 UTC,368171260,33.724891666666664,-118.26265166666667,5.8,6.1,9,12
2025-05-10 16:51:26.174594185 +0000 UTC,368084540,33.73985666666667,-118.27803333333333,0,270.2,5,0
2025-05-10 16:51:27.202599682 +0000 UTC,338140889,33.77001666666667,-118.21237500000001,0,238.4,511,15
2025-05-10 16:51:27.722286434 +0000 UTC,367044560,33.76280333333333,-118.26562333333332,0,261.1,511,15
2025-05-10 16:51:27.943525545 +0000 UTC,367580930,33.762436666666666,-118.1954,0,360,511,0
2025-05-10 16:51:28.496267273 +0000 UTC,368226970,33.74062166666667,-118.27862833333333,0.1,263.5,511,0
2025-05-10 16:51:29.130465771 +0000 UTC,367698890,33.72286666666667,-118.27045333333334,6,156.1,154,5
2025-05-10 16:51:30.873258309 +0000 UTC,367133910,33.765541666666664,-118.25554000000001,0,123.9,151,0
2025-05-10 16:51:30.999664591 +0000 UTC,372191000,33.743678333333335,-118.207895,0,198.6,310,5
2025-05-10 16:51:31.679395281 +0000 UTC,368024740,33.73845333333333,-118.22116333333334,21,221.4,220,0
2025-05-10 16:51:32.2263536 +0000 UTC,368351000,33.77048666666666,-118.21285333333334,0,67.6,246,5
2025-05-10 16:51:33.588871186 +0000 UTC,367625810,33.739805000000004,-118.27796,0,310.2,10,0
2025-05-10 16:51:33.887623823 +0000 UTC,368171260,33.72511333333333,-118.26262333333334,5.7,7.2,9,12
2025-05-10 16:51:34.442816924 +0000 UTC,366998840,33.763933333333334,-118.25683333333333,0.2,111.2,309,0
2025-05-10 16:51:35.894410312 +0000 UTC,367569830,33.76379,-118.25697666666666,0,315.3,207,0
2025-05-10 16:51:37.826920388 +0000 UTC,368024740,33.738013333333335,-118.22162166666666,20.9,221.7,227,0
2025-05-10 16:51:37.953985717 +0000 UTC,636024673,33.72958,-118.25652833333334,0,155,251,5
2025-05-10 16:51:40.671519271 +0000 UTC,368010330,33.763558333333336,-118.22025666666667,3.1,337.7,332,0
2025-05-10 16:51:40.67255059 +0000 UTC,338602000,33.74771666666667,-118.17256,0,207,27,15
2025-05-10 16:51:41.619804825 +0000 UTC,368064650,33.723753333333335,-118.27959666666668,0,360,511,15
2025-05-10 16:51:45.626268615 +0000 UTC,367533290,33.734525,-118.27070833333333,0.1,215.3,511,0
2025-05-10 16:51:46.017122777 +0000 UTC,538010541,33.749735,-118.20886666666667,0,289.3,58,5
2025-05-10 16:51:47.758994137 +0000 UTC,367027570,33.753931666666666,-118.22431833333333,0,232.3,254,0
2025-05-10 16:51:48.742470986 +0000 UTC,366892000,33.761406666666666,-118.219515,3.1,342.2,342,0
2025-05-10 16:51:49.306835314 +0000 UTC,368375410,33.763526666666664,-118.26050666666667,0,360,177,5
2025-05-10 16:51:50.314228352 +0000 UTC,367492920,33.729175000000005,-118.17527,9.6,270.5,273,15
